,Method,Relative Error (%),Iter
8150,BART,1.0734588094940956,0
8151,BART,356.34502296205096,0
8152,BART,37.0473997171462,0
8153,BART,27.53848359281421,0
8154,BART,145.6170544598273,0
8155,BART,120.79974173131649,0
8156,BART,141.39106974179018,0
8157,BART,108.57980787732558,0
8158,BART,521.89581653172,0
8159,BART,107.57656093641208,0
8160,BART,153.4025539455727,0
8161,BART,129.93634167404775,0
8162,BART,59.48244396497715,0
8163,BART,7.181531588210248,0
8164,BART,454.58105352845155,0
8165,BART,58.53419953476738,0
8166,BART,28.604361275639395,0
8167,BART,129.44989439388775,0
8168,BART,136.03396903958205,0
8169,BART,26.109671148135366,0
8170,BART,224.758991027871,0
8171,BART,93.28342491620047,0
8172,BART,284.7443232287917,0
8173,BART,46.90541425059088,0
8174,BART,15.664079881550133,0
8175,BART,194.46504966587207,0
8176,BART,313.40418880802207,0
8177,BART,42.20152162927381,0
8178,BART,224.8757354993962,0
8179,BART,74.39137895197183,0
8180,BART,76.93622365261487,0
8181,BART,213.6986461235623,0
8182,BART,55.83699790608024,0
8183,BART,3.130232860039693,0
8184,BART,6.330758014469564,0
8185,BART,197.64946460544414,0
8186,BART,100.65837239806699,0
8187,BART,57.63209111203486,0
8188,BART,67.58722537509674,0
8189,BART,52.54362715632336,0
8190,BART,250.2296899144083,0
8191,BART,61.1451351021151,0
8192,BART,205.7780991451012,0
8193,BART,149.35381452380946,0
8194,BART,168.55503340885397,0
8195,BART,15.346212547614993,0
8196,BART,49.73450692946222,0
8197,BART,109.62368736588249,0
8198,BART,97.66251408246757,0
8199,BART,185.93954544133277,0
8200,BART,39.20685713005317,0
8201,BART,393.66926645494493,0
8202,BART,363.2835754119211,0
8203,BART,52.52037123312176,0
8204,BART,236.99848641377378,0
8205,BART,34.82604002838979,0
8206,BART,263.10963374750423,0
8207,BART,71.09512653654956,0
8208,BART,18.40953085370157,0
8209,BART,21.279143807361265,0
8210,BART,136.50340980128925,0
8211,BART,106.52885823522304,0
8212,BART,55.60386896348483,0
8213,BART,221.57446492035712,0
8214,BART,119.33094274923701,0
8215,BART,233.85735690905003,0
8216,BART,120.73528113698286,0
8217,BART,75.38689570993816,0
8218,BART,81.16927751647226,0
8219,BART,21.39615521719607,0
8220,BART,28.657399203416535,0
8221,BART,304.1050434336559,0
8222,BART,8.718266158336357,0
8223,BART,35.39946329496702,0
8224,BART,107.41848639247398,0
8225,BART,4.318723360444702,0
8226,BART,48.68855328499014,0
8227,BART,370.69144544380646,0
8228,BART,176.55192944642647,0
8229,BART,180.9285623301302,0
8230,BART,30.475862550638393,0
8231,BART,51.926651322055264,0
8232,BART,317.92030185314144,0
8233,BART,2.139832600162771,0
8234,BART,31.68755859774134,0
8235,BART,157.89804412141294,0
8236,BART,132.87160535057748,0
8237,BART,4.320377987829678,0
8238,BART,66.50894815088093,0
8239,BART,62.966800029427695,0
8240,BART,42.60015309314275,0
8241,BART,79.01122351633609,0
8242,BART,57.648294790138756,0
8243,BART,158.51070016378944,0
8244,BART,35.66876761523372,0
8245,BART,32.514479813674605,0
8246,BART,6.143018620189012,0
8247,BART,69.93173672079726,0
8248,BART,53.985276189418684,0
8249,BART,227.95898330784942,0
8250,BART,83.88300926926874,0
8251,BART,249.18256161483092,0
8252,BART,121.07799612707213,0
8253,BART,23.542232939828224,0
8254,BART,252.33882770405523,0
8255,BART,85.9752243794193,0
8256,BART,22.130462668934296,0
8257,BART,12.865787587285002,0
8258,BART,54.31192316645127,0
8259,BART,40.597569447569384,0
8260,BART,266.0557885941846,0
8261,BART,58.87772442464518,0
8262,BART,55.34796884783242,0
8263,BART,146.0313175478977,0
8264,BART,145.7296156629912,0
8265,BART,167.20739032287082,0
8266,BART,47.62072282859655,0
8267,BART,74.06156991849109,0
8268,BART,28.544798531916076,0
8269,BART,50.689862800864816,0
8270,BART,109.6941785418483,0
8271,BART,251.65392003094334,0
8272,BART,79.94259317965754,0
8273,BART,270.76415816607005,0
8274,BART,18.775836960771468,0
8275,BART,485.8235468309265,0
8276,BART,140.75719963478582,0
8277,BART,252.97702993986158,0
8278,BART,25.97941768523333,0
8279,BART,92.75714206085681,0
8280,BART,6.0067051152198525,0
8281,BART,302.29900467653874,0
8282,BART,6.078235635321507,0
8283,BART,163.82529721202005,0
8284,BART,174.20943897018245,0
8285,BART,16.235034573822592,0
8286,BART,215.83611742893646,0
8287,BART,31.24048910002054,0
8288,BART,21.213982723910775,0
8289,BART,20.199330852206664,0
8290,BART,116.05313314780363,0
8291,BART,83.13486378007558,0
8292,BART,181.10641780357452,0
8293,BART,49.100525947885814,0
8294,BART,86.49981191642048,0
8295,BART,117.33585415395751,0
8296,BART,156.12813132459343,0
8297,BART,57.102595246993324,0
8298,BART,53.56385886192271,0
8299,BART,96.9015628874202,0
8300,BART,160.59590757786742,0
8301,BART,227.99103438195675,0
8302,BART,141.31104982057568,0
8303,BART,38.49584811839454,0
8304,BART,53.329058940196006,0
8305,BART,256.77360756277494,0
8306,BART,103.07616585020733,0
8307,BART,387.0505096315367,0
8308,BART,153.37043128308622,0
8309,BART,172.68463733240543,0
8310,BART,129.95328480435785,0
8311,BART,71.04171705561632,0
8312,BART,124.01551409232357,0
8313,BART,112.83989747380917,0
8314,BART,330.8048497359328,0
8315,BART,307.9440520237274,0
8316,BART,187.4130070727727,0
8317,BART,209.77442447664552,0
8318,BART,13.324590511670891,0
8319,BART,63.88617082287199,0
8320,BART,26.075541521432875,0
8321,BART,18.016138933442857,0
8322,BART,148.78382272799834,0
8323,BART,32.902518159923574,0
8324,BART,92.08450485105935,0
8325,BART,233.29769434579796,0
8326,BART,53.78538893808379,0
8327,BART,52.15449999831988,0
8328,BART,131.89913583797306,0
8329,BART,134.70447754638235,0
8330,BART,61.88442596331589,0
8331,BART,8.844994868741507,0
8332,BART,280.9513061240461,0
8333,BART,145.11781002525373,0
8334,BART,98.62726480059236,0
8335,BART,5.92220723913823,0
8336,BART,22.591513413411427,0
8337,BART,240.11232496139573,0
8338,BART,114.2476003893393,0
8339,BART,77.67039143315317,0
8340,BART,207.62241344745252,0
8341,BART,49.079907790480235,0
8342,BART,146.5549864645968,0
8343,BART,7.413741623307398,0
8344,BART,190.79379127791412,0
8345,BART,225.83964647391522,0
8346,BART,13.752078658114977,0
8347,BART,300.5387097715313,0
8348,BART,198.30784342612674,0
8349,BART,80.25491239901471,0
8350,BART,215.56332002064556,0
8351,BART,456.0501217822223,0
8352,BART,54.44897864781595,0
8353,BART,280.47815966892216,0
8354,BART,71.00315283459611,0
8355,BART,27.833718697246944,0
8356,BART,93.64765669670756,0
8357,BART,74.46055584448868,0
8358,BART,11.776438710902939,0
8359,BART,64.17470518012219,0
8360,BART,113.9374260696447,0
8361,BART,37.20257472454405,0
8362,BART,56.441462691158016,0
8363,BART,13.598878602457228,0
8364,BART,152.89697849209597,0
8365,BART,164.61249269763593,0
8366,BART,6.346714289613466,0
8367,BART,52.31827274888411,0
8368,BART,65.99187792849915,0
8369,BART,311.61450837265517,0
8370,BART,126.80363744947391,0
8371,BART,248.915487305266,0
8372,BART,255.3495534865965,0
8373,BART,160.26433975945298,0
8374,BART,21.7248831053963,0
8375,BART,151.0332429762789,0
8376,BART,332.635609665683,0
8377,BART,144.12734443783162,0
8378,BART,159.7210236017154,0
8379,BART,272.5018632866514,0
8380,BART,34.50946185931647,0
8381,BART,45.02907290334151,0
8382,BART,73.59674207462163,0
8383,BART,7.039154727557323,0
8384,BART,161.93606687582331,0
8385,BART,122.83916639201865,0
8386,BART,125.96711239244742,0
8387,BART,326.2803986577421,0
8388,BART,236.30702327546388,0
8389,BART,131.3863234009939,0
8390,BART,47.36977870530749,0
8391,BART,35.202651102496205,0
8392,BART,36.25873077288711,0
8393,BART,404.316076948087,0
8394,BART,9.428438664685192,0
8395,BART,31.793517664660925,0
8396,BART,223.88927856337125,0
8397,BART,188.01559080577718,0
8398,BART,230.12161069994215,0
8399,BART,89.06844376250416,0
8400,BART,8.732395938030804,0
8401,BART,48.1703744422067,0
8402,BART,63.807216202735084,0
8403,BART,84.60614837172771,0
8404,BART,34.995175671843235,0
8405,BART,46.438407932759056,0
8406,BART,73.08687789885538,0
8407,BART,47.87968528075433,0
8408,BART,25.499289088668043,0
8409,BART,23.134208235450846,0
8410,BART,255.26582489671017,0
8411,BART,81.75277377803712,0
8412,BART,37.2835913490714,0
8413,BART,317.7938058310904,0
8414,BART,53.40457936789653,0
8415,BART,179.22178263429606,0
8416,BART,247.21494335177664,0
8417,BART,52.963837997560084,0
8418,BART,254.29027120915802,0
8419,BART,74.5260888014087,0
8420,BART,7.846530337281648,0
8421,BART,122.63214605235555,0
8422,BART,77.55293194767592,0
8423,BART,60.31542885543371,0
8424,BART,55.67342189386109,0
8425,BART,89.55922012759451,0
8426,BART,25.000478246858492,0
8427,BART,42.83785921620576,0
8428,BART,74.10630273987803,0
8429,BART,11.569027299861311,0
8430,BART,16.371847531838377,0
8431,BART,55.06798389866429,0
8432,BART,28.261379946903915,0
8433,BART,35.077323848592336,0
8434,BART,134.7517132884996,0
8435,BART,61.45811822431623,0
8436,BART,111.56548963695492,0
8437,BART,38.67688293764588,0
8438,BART,33.967897062342104,0
8439,BART,54.26317343379028,0
8440,BART,168.8021514538124,0
8441,BART,8.65905474571037,0
8442,BART,304.1155991255698,0
8443,BART,91.836011079469,0
8444,BART,84.76189385927016,0
8445,BART,53.82263497380725,0
8446,BART,84.70635579487458,0
8447,BART,77.20347081568744,0
8448,BART,29.59135745236688,0
8449,BART,0.4034896883539847,0
8450,BART,125.87471597934436,0
8451,BART,240.07994826731846,0
8452,BART,42.29165831341767,0
8453,BART,71.76646245892232,0
8454,BART,86.83743699129697,0
8455,BART,36.98818740648263,0
8456,BART,119.91402723571976,0
8457,BART,199.44067729841234,0
8458,BART,29.139877235884253,0
8459,BART,25.298438631682167,0
8460,BART,158.36410495600472,0
8461,BART,114.98288157638372,0
8462,BART,102.10807880065799,0
8463,BART,144.97578583906846,0
8464,BART,44.401489208555205,0
8465,BART,178.4108620881956,0
8466,BART,22.199172128642118,0
8467,BART,177.32501381908833,0
8468,BART,51.689155874879745,0
8469,BART,368.24770501115745,0
8470,BART,8.085736328259944,0
8471,BART,181.8635721385864,0
8472,BART,139.5026684934033,0
8473,BART,14.595306364199567,0
8474,BART,80.72888999168833,0
8475,BART,99.06914336111157,0
8476,BART,7.945340910253995,0
8477,BART,75.76549428507342,0
8478,BART,104.99693414461753,0
8479,BART,9.451170434043634,0
8480,BART,131.56147602268805,0
8481,BART,318.4311451593609,0
8482,BART,43.36159914084809,0
8483,BART,149.8646459858817,0
8484,BART,335.1554433101575,0
8485,BART,491.5853144266972,0
8486,BART,65.72263598554152,0
8487,BART,185.24072291345797,0
8488,BART,106.55142010089918,0
8489,BART,232.59844606924673,0
8490,BART,103.04127129117164,0
8491,BART,227.53364232080654,0
8492,BART,47.41140092563821,0
8493,BART,71.27934381453088,0
8494,BART,130.07200224060531,0
8495,BART,265.8999419590725,0
8496,BART,90.79116322297708,0
8497,BART,119.25723046316674,0
8498,BART,175.5200363981061,0
8499,BART,39.74797179648261,0
8500,BART,285.3511572456728,0
8501,BART,167.44663707333748,0
8502,BART,125.85162962556255,0
8503,BART,218.20213666381272,0
8504,BART,73.27985242780741,0
8505,BART,89.11681437231445,0
8506,BART,278.3264116899952,0
8507,BART,178.22642076893825,0
8508,BART,338.9808213143456,0
8509,BART,75.96847479822439,0
8510,BART,89.78674978649343,0
8511,BART,6.778232732276939,0
8512,BART,52.35137110368936,0
8513,BART,53.020716378187494,0
8514,BART,205.4641159280199,0
8515,BART,60.53108677033158,0
8516,BART,6.705109571030361,0
8517,BART,104.83216173786545,0
8518,BART,70.67234756175917,0
8519,BART,85.18742512110052,0
8520,BART,70.08078353105654,0
8521,BART,58.243508222846195,0
8522,BART,128.34748833357412,0
8523,BART,97.00175125684576,0
8524,BART,116.99104839008862,0
8525,BART,51.76597938756184,0
8526,BART,125.77334395644392,0
8527,BART,50.27481782271668,0
8528,BART,155.1850778265874,0
8529,BART,425.93827096099386,0
8530,BART,82.59414798130051,0
8531,BART,387.6590487827341,0
8532,BART,55.72034594406209,0
8533,BART,25.718193636871543,0
8534,BART,5.859325558738608,0
8535,BART,178.02371020424124,0
8536,BART,56.557200881959005,0
8537,BART,67.72662473107981,0
8538,BART,189.92512969443715,0
8539,BART,321.5711183699486,0
8540,BART,5.24619887643757,0
8541,BART,97.62300887717832,0
8542,BART,57.73448405838113,0
8543,BART,180.49217648761532,0
8544,BART,42.0010968852418,0
8545,BART,335.20659189315387,0
8546,BART,104.01018535566668,0
8547,BART,82.41887742973947,0
8548,BART,42.653936665862126,0
8549,BART,149.86827191357725,0
8550,BART,4.397547995351678,0
8551,BART,63.72404213368949,0
8552,BART,83.27206277822444,0
8553,BART,166.3884800467092,0
8554,BART,262.2620510745446,0
8555,BART,64.82269946365906,0
8556,BART,25.026214557804966,0
8557,BART,19.442865582520163,0
8558,BART,193.03936960925503,0
8559,BART,312.8445298078173,0
8560,BART,297.9679019757696,0
8561,BART,471.43533261596957,0
8562,BART,42.540005262057825,0
8563,BART,435.6513361057267,0
8564,BART,341.58230602549594,0
8565,BART,38.051347704884606,0
8566,BART,357.3142216275957,0
8567,BART,308.4939565422781,0
8568,BART,87.61282059337769,0
8569,BART,116.70374144142531,0
8570,BART,106.19886171279447,0
8571,BART,115.9836862870048,0
8572,BART,101.08355582957442,0
8573,BART,111.941649763283,0
8574,BART,83.04460548709265,0
8575,BART,162.50311400999905,0
8576,BART,28.628603809647686,0
8577,BART,808.9243995405848,0
8578,BART,74.92113867034476,0
8579,BART,123.23836256686556,0
8580,BART,109.75312918168427,0
8581,BART,80.57807554192435,0
8582,BART,195.64441870295323,0
8583,BART,142.63031444918116,0
8584,BART,69.68067275168688,0
8585,BART,88.97219648523337,0
8586,BART,4.972056684063886,0
8587,BART,12.86080201036048,0
8588,BART,166.93152485518954,0
8589,BART,242.68689950468502,0
8590,BART,6.113516195402044,0
8591,BART,150.3477602636272,0
8592,BART,291.4011316956241,0
8593,BART,334.6307170485562,0
8594,BART,160.03548089082628,0
8595,BART,162.84942065893898,0
8596,BART,151.36449542207936,0
8597,BART,51.323477640409045,0
8598,BART,32.48212321499688,0
8599,BART,140.61736293975036,0
8600,BART,154.68229263879496,0
8601,BART,42.69896808127396,0
8602,BART,2.2256314918860176,0
8603,BART,151.93525807766304,0
8604,BART,87.0165858108961,0
8605,BART,176.24674632873084,0
8606,BART,55.92238316364466,0
8607,BART,70.65369201821262,0
8608,BART,26.30950396121503,0
8609,BART,327.67813871626817,0
8610,BART,32.998353118813704,0
8611,BART,189.3473825544202,0
8612,BART,11.04604217296771,0
8613,BART,80.29974384569445,0
8614,BART,119.61833493750365,0
8615,BART,41.83374039998738,0
8616,BART,191.49826281669093,0
8617,BART,100.17260543932893,0
8618,BART,199.3449614596552,0
8619,BART,20.642252053352976,0
8620,BART,20.745762707916647,0
8621,BART,19.324424544893944,0
8622,BART,121.14831663176906,0
8623,BART,122.97984428885307,0
8624,BART,17.06505358400693,0
8625,BART,131.21146114017986,0
8626,BART,231.93417139074987,0
8627,BART,272.15415240494923,0
8628,BART,3.969469325349135,0
8629,BART,213.20622869976228,0
8630,BART,121.85801732788465,0
8631,BART,39.07050676964065,0
8632,BART,221.88255806023355,0
8633,BART,13.609457287368535,0
8634,BART,103.4691881847944,0
8635,BART,37.88948026337785,0
8636,BART,94.10514505300986,0
8637,BART,212.62020283255302,0
8638,BART,489.3552508777148,0
8639,BART,32.59918005003491,0
8640,BART,125.88159157785806,0
8641,BART,122.94504950246186,0
8642,BART,262.667311681501,0
8643,BART,94.60837943666151,0
8644,BART,7.509989243969459,0
8645,BART,89.39351957218908,0
8646,BART,79.40936492459143,0
8647,BART,121.15305593639299,0
8648,BART,285.7646143068215,0
8649,BART,70.64493422668342,0
8650,BART,171.26736745819292,0
8651,BART,118.75301553540626,0
8652,BART,161.70488461939718,0
8653,BART,202.97209945831085,0
8654,BART,261.4720466974298,0
8655,BART,40.87827906073726,0
8656,BART,2.2089274991877232,0
8657,BART,51.07407548513342,0
8658,BART,49.78867062704108,0
8659,BART,415.6182866471138,0
8660,BART,109.46298226523436,0
8661,BART,163.26812367444208,0
8662,BART,41.31662837641468,0
8663,BART,105.38431718159076,0
8664,BART,2.543260782821681,0
8665,BART,145.37645126775544,0
8666,BART,7.846617814154187,0
8667,BART,9.132097262624074,0
8668,BART,78.73548988971618,0
8669,BART,55.881451383857936,0
8670,BART,81.84112972241594,0
8671,BART,2.4003556490121825,0
8672,BART,103.92720335659529,0
8673,BART,47.92807363470822,0
8674,BART,175.8594790692425,0
8675,BART,76.01396785961913,0
8676,BART,28.263888698813762,0
8677,BART,38.631368848078836,0
8678,BART,189.89086390213464,0
8679,BART,159.8596229500134,0
8680,BART,217.57826964663315,0
8681,BART,79.72063733206345,0
8682,BART,225.54711016510694,0
8683,BART,152.45478654188167,0
8684,BART,53.98698119477143,0
8685,BART,113.1458640951071,0
8686,BART,322.56873611247187,0
8687,BART,97.99485964687908,0
8688,BART,9.872406009471918,0
8689,BART,48.66397208692296,0
8690,BART,94.82497112773774,0
8691,BART,55.737065492222385,0
8692,BART,87.08477078986854,0
8693,BART,11.004578808373672,0
8694,BART,129.41519580820352,0
8695,BART,7.074001214001971,0
8696,BART,205.65318830448032,0
8697,BART,127.63043720512972,0
8698,BART,80.30399389023573,0
8699,BART,60.477218473390536,0
8700,BART,24.340384623565967,0
8701,BART,19.4181250356228,0
8702,BART,180.98129133345526,0
8703,BART,182.16534829200452,0
8704,BART,86.55916275848796,0
8705,BART,123.0831279798451,0
8706,BART,23.53957739927345,0
8707,BART,126.33438424182077,0
8708,BART,35.28500501703028,0
8709,BART,42.02321785206258,0
8710,BART,130.47781414620937,0
8711,BART,214.9913017791448,0
8712,BART,43.293951141768794,0
8713,BART,199.67578149266902,0
8714,BART,14.37870285169235,0
8715,BART,122.76741210549147,0
8716,BART,98.16112292034057,0
8717,BART,48.25438267867641,0
8718,BART,42.15559319424222,0
8719,BART,39.04827438657002,0
8720,BART,2.7551649001725105,0
8721,BART,65.31419614422724,0
8722,BART,54.79401631954644,0
8723,BART,408.09136312059684,0
8724,BART,360.9366626060642,0
8725,BART,139.6418730198964,0
8726,BART,6.879460802771012,0
8727,BART,280.3049220056467,0
8728,BART,223.73675703038657,0
8729,BART,256.23913905772184,0
8730,BART,131.6732653618338,0
8731,BART,168.23720114013452,0
8732,BART,101.50413378331618,0
8733,BART,46.13706352586504,0
8734,BART,321.99508713777243,0
8735,BART,79.09738656672775,0
8736,BART,123.75007630143513,0
8737,BART,61.79291269193301,0
8738,BART,168.179666890231,0
8739,BART,109.50298852770939,0
8740,BART,319.6091065991393,0
8741,BART,11.01775807278049,0
8742,BART,90.03710621107372,0
8743,BART,100.36236764443791,0
8744,BART,100.1769118252358,0
8745,BART,64.20084579392852,0
8746,BART,227.63938192502135,0
8747,BART,396.54146934368606,0
8748,BART,51.48831799360857,0
8749,BART,128.93256325991797,0
8750,BART,48.5002083782489,0
8751,BART,179.92177068747833,0
8752,BART,109.65203634888061,0
8753,BART,93.41536372991442,0
8754,BART,64.123054987879,0
8755,BART,139.84677043215862,0
8756,BART,155.16348156380488,0
8757,BART,177.9710776988528,0
8758,BART,159.08436593635744,0
8759,BART,4.421785135778551,0
8760,BART,12.11432071017469,0
8761,BART,46.9842693394172,0
8762,BART,136.21850876489174,0
8763,BART,114.09208560856024,0
8764,BART,295.5919864813328,0
8765,BART,0.3852196239912498,0
8766,BART,185.63977666958328,0
8767,BART,96.13133744008739,0
8768,BART,13.32160468015652,0
8769,BART,33.52334873420466,0
8770,BART,64.04013555173513,0
8771,BART,186.3639636638299,0
8772,BART,33.92439091255611,0
8773,BART,37.18141247186505,0
8774,BART,249.32104380304256,0
8775,BART,74.8201595126891,0
8776,BART,291.3032409330003,0
8777,BART,131.99187685422046,0
8778,BART,26.531336513709107,0
8779,BART,40.089481672573875,0
8780,BART,17.034573013728526,0
8781,BART,187.84143579481835,0
8782,BART,536.3412617998825,0
8783,BART,30.75553068794459,0
8784,BART,4.125393036675254,0
8785,BART,414.020874843922,0
8786,BART,24.869904879088065,0
8787,BART,4.980607709990162,0
8788,BART,25.367738060202104,0
8789,BART,21.076525812053276,0
8790,BART,190.1463055861282,0
8791,BART,234.37539591979913,0
8792,BART,52.984372854373994,0
8793,BART,260.56034215374626,0
8794,BART,62.777842473385746,0
8795,BART,251.76597826546666,0
8796,BART,13.144537166808862,0
8797,BART,141.61648760512608,0
8798,BART,55.16743552837102,0
8799,BART,52.678386177216844,0
8800,BART,30.871980114865615,0
8801,BART,297.66703211465415,0
8802,BART,58.396829716689865,0
8803,BART,81.20260682464139,0
8804,BART,58.63050743298817,0
8805,BART,518.6805071574329,0
8806,BART,16.256873705315403,0
8807,BART,192.6169025542858,0
8808,BART,10.903351284185938,0
8809,BART,134.978486653386,0
8810,BART,250.71286939826766,0
8811,BART,3.404388618372636,0
8812,BART,63.311439655558154,0
8813,BART,119.77289864006848,0
8814,BART,76.65791467768868,0
8815,BART,2.1858202239917497,0
8816,BART,249.14702445765334,0
8817,BART,108.9178616308361,0
8818,BART,122.19213661952995,0
8819,BART,257.94188627365287,0
8820,BART,69.85288307057652,0
8821,BART,413.1279397185414,0
8822,BART,95.96207747425687,0
8823,BART,105.29705240265088,0
8824,BART,65.23923484116608,0
8825,BART,133.89274623421088,0
8826,BART,21.755544705979545,0
8827,BART,63.55374576954187,0
8828,BART,144.21448753655918,0
8829,BART,294.6484092549127,0
8830,BART,263.24402028549326,0
8831,BART,185.29116212331246,0
8832,BART,138.76374838152628,0
8833,BART,216.1431166764607,0
8834,BART,316.29799251532654,0
8835,BART,11.516816172159984,0
8836,BART,15.63569604668257,0
8837,BART,369.29916885056883,0
8838,BART,105.61760426109008,0
8839,BART,276.04173642070725,0
8840,BART,9.613991139695989,0
8841,BART,41.52917579103795,0
8842,BART,200.40071207532,0
8843,BART,63.23499779690698,0
8844,BART,266.9459687786078,0
8845,BART,377.8695283774016,0
8846,BART,124.21167543195612,0
8847,BART,193.780961091337,0
8848,BART,324.85527994864947,0
8849,BART,73.45889453074032,0
8850,BART,178.8976582347324,0
8851,BART,243.06434091581758,0
8852,BART,213.70674246349378,0
8853,BART,108.18682653285991,0
8854,BART,144.98797845305532,0
8855,BART,163.38978970055382,0
8856,BART,344.88348763843453,0
8857,BART,10.46471403264578,0
8858,BART,120.77665110689502,0
8859,BART,23.410454824267703,0
8860,BART,98.52892661713197,0
8861,BART,58.582060112813664,0
8862,BART,0.21861924631555812,0
8863,BART,184.0179650582064,0
8864,BART,185.97116312215996,0
8865,BART,59.453003421068104,0
8866,BART,128.4395933803604,0
8867,BART,49.73820070098402,0
8868,BART,24.090870493639873,0
8869,BART,132.95003204011707,0
8870,BART,9.303821801368015,0
8871,BART,316.08341838319353,0
8872,BART,179.05870434961352,0
8873,BART,334.23402065431304,0
8874,BART,106.01422680391896,0
8875,BART,31.065032830214427,0
8876,BART,87.58507115559657,0
8877,BART,123.2480813543265,0
8878,BART,47.51510008666568,0
8879,BART,132.21525307356728,0
8880,BART,93.84254615865771,0
8881,BART,25.396000464835122,0
8882,BART,260.8285729872844,0
8883,BART,24.587655171793656,0
8884,BART,35.6469230107703,0
8885,BART,160.5884012020812,0
8886,BART,62.95904971633522,0
8887,BART,259.03768430398395,0
8888,BART,108.11200916346348,0
8889,BART,126.62646605874552,0
8890,BART,129.69810088965787,0
8891,BART,165.34529175369823,0
8892,BART,92.59215588876344,0
8893,BART,75.65237169315627,0
8894,BART,44.421282059539166,0
8895,BART,29.935845371597924,0
8896,BART,77.25843264837037,0
8897,BART,148.849855606847,0
8898,BART,98.48113454150406,0
8899,BART,197.7139318389795,0
8900,BART,103.42870039696592,0
8901,BART,526.1429733900311,0
8902,BART,87.47492570043559,0
8903,BART,91.19367381080725,0
8904,BART,79.23318506440413,0
8905,BART,35.496608083266665,0
8906,BART,113.40692072104952,0
8907,BART,71.17159756853746,0
8908,BART,38.358153002803775,0
8909,BART,13.469759318714292,0
8910,BART,95.20616964562088,0
8911,BART,132.28698209745752,0
8912,BART,22.961534932399648,0
8913,BART,167.3113240110734,0
8914,BART,153.9604385541201,0
8915,BART,81.0601535725495,0
8916,BART,1.4499743234184663,0
8917,BART,27.13403917594006,0
8918,BART,217.12278764938318,0
8919,BART,144.58013696919247,0
8920,BART,169.71699235972724,0
8921,BART,199.28264206296578,0
8922,BART,365.2892144773332,0
8923,BART,337.76956461763876,0
8924,BART,10.890741082009587,0
8925,BART,9.11968496337497,0
8926,BART,261.8911295252846,0
8927,BART,202.95846268523547,0
8928,BART,39.277042938310686,0
8929,BART,503.66369742509534,0
8930,BART,140.0004976945951,0
8931,BART,104.1946620342603,0
8932,BART,247.31882268609,0
8933,BART,375.97049863506544,0
8934,BART,84.66325305059344,0
8935,BART,264.52177626161114,0
8936,BART,300.4248560433199,0
8937,BART,173.1362485076153,0
8938,BART,175.6196602926148,0
8939,BART,95.03164879765691,0
8940,BART,105.95926765599404,0
8941,BART,54.31749280693138,0
8942,BART,5.633994574729917,0
8943,BART,134.15568678117333,0
8944,BART,41.264144488191015,0
8945,BART,2.403736352052235,0
8946,BART,126.59359988746257,0
8947,BART,151.65205424872306,0
8948,BART,551.3326299834109,0
8949,BART,45.5625484802039,0
8950,BART,21.86501542550485,0
8951,BART,125.42467259974856,0
8952,BART,45.25967019712619,0
8953,BART,4.950168827014138,0
8954,BART,20.320946678882713,0
8955,BART,174.88439394349453,0
8956,BART,529.6212463542037,0
8957,BART,115.099834350027,0
8958,BART,60.64637511491326,0
8959,BART,10.240536096175944,0
8960,BART,113.6378681383491,0
8961,BART,49.862391868239555,0
8962,BART,360.31262718020986,0
8963,BART,48.703774403567294,0
8964,BART,606.5357329569903,0
8965,BART,166.63560926778902,0
8966,BART,82.02610653447825,0
8967,BART,26.56757968685189,0
8968,BART,142.20329716757217,0
8969,BART,173.36662884355087,0
8970,BART,34.66258288829858,0
8971,BART,166.9327791032416,0
8972,BART,23.38820288712632,0
8973,BART,57.85138693312223,0
8974,BART,261.7705080709182,0
8975,BART,43.40950882517657,0
8976,BART,16.8470191511182,0
8977,BART,2.443374474892377,0
8978,BART,291.1457635033988,0
8979,BART,444.0270498445149,0
8980,BART,289.38700702237765,0
8981,BART,82.84625141683271,0
8982,BART,86.5998402173062,0
8983,BART,33.72385018499624,0
8984,BART,154.90627539005902,0
8985,BART,112.7174757944146,0
8986,BART,90.44526115665565,0
8987,BART,66.22778480918588,0
8988,BART,176.81575516327655,0
8989,BART,22.31481753570774,0
8990,BART,33.614886336678865,0
8991,BART,260.9111113626995,0
8992,BART,91.74542608589348,0
8993,BART,127.08682189960288,0
8994,BART,73.90249526539786,0
8995,BART,370.925180471628,0
8996,BART,230.47516251139135,0
8997,BART,153.71920656909262,0
8998,BART,139.03992385569006,0
8999,BART,139.61946134662202,0
9000,Causal Forest,341.9966574073445,0
9001,Causal Forest,338.326965327354,0
9002,Causal Forest,48.44300678039549,0
9003,Causal Forest,173.0346661926877,0
9004,Causal Forest,152.77731372132348,0
9005,Causal Forest,165.94285019150243,0
9006,Causal Forest,38.75888827520267,0
9007,Causal Forest,85.93932459450839,0
9008,Causal Forest,88.69240263807528,0
9009,Causal Forest,230.2809009938553,0
9010,Causal Forest,8.015689215768413,0
9011,Causal Forest,30.151557679274994,0
9012,Causal Forest,218.35782112106733,0
9013,Causal Forest,16.87165998755855,0
9014,Causal Forest,2.191474598382081,0
9015,Causal Forest,135.9928217503583,0
9016,Causal Forest,49.09156842207828,0
9017,Causal Forest,107.73945750409024,0
9018,Causal Forest,80.55907151837243,0
